"published_platform","rating","type","helpful_votes","travel_date","text","title","machine_translated","machine_translatable"
"Desktop","1","review","0",,"Going out of my way to write this while I wait for my lost luggage. I flew Delta from FCO (Italy) to Phoenix,AZ and had a layover in Atlanta. Let’s start at the check in. I was flying first class and had 3 bags to check. Per Delta policy, 2 bags are free and the third one is $200. Well, I was charged €250, which equals to $283, but I just wanted to catch my flight so I paid the fee and hopped on the plane. The plane was outdated, not sure my seat was actually cleaned and sanitized, but again, as long as I get home safe and on time who cares. Quick note about how incompetent and rude the people at ATL are, but this is where Delta thrives so I won’t go into detail about it. I get to my gate just to find out that my connecting flight is delayed. I thought maybe I could hangout at the lounge and have some water, but turns out that the delta lounge at gate T6 doesn’t actually exist, they just keep the signs there to confuse people. At this point I’m exhausted and just want to go home, so I sit patiently at the gate where I waited hours to board my flight, because of other delays and because the pilots were not there yet. But again, I didn’t care because I wanted to go just home and rest. At landing, upon turning my phone on, I receive a text saying my 2 checked bags didn’t make it to Phoenix. Only thing is I have 3 bags, and one is unaccounted for. The big yellow priority tags didn’t matter to Delta or anyone at ATL I guess. At baggage claim I’m told that it’s all my fault because I didn’t pick them up during the layover to get them to customs… but wait, I was also told to get them at destination, since this trip was all Delta operated and booked in one reservation. Turns out they did go to customs, but the people at ATL didn’t bother to put them on the next flight. We were able to locate the third bag, which was never scanned, therefore couldn’t show up in the system. A big mess. Today I was excited to see that they were on a flight to Phoenix and was ready to go pick them up. But wait. They have been “removed planeside”. I don’t know what to do but one thing I know. I will never fly Delta again especially Delta One. The only “One” thing they’ll get is the one star review I’m about to leave. This experience is comparable to flying Spirit, except I paid $4k for this experience.","Worst experience of my life","false","false"
"Desktop","4","review","1",,"Nice short flight. It was a smaller place, but cozy. Most of the passengers adhered to the covid precautions. The staff were nice, I would have loved at least a cup of water, even though it was a short flight.","Nice short trip","false","false"
"Desktop","5","review","0",,"This Delta flight DL 7668 was operated by Korean Airlines KE 092.  It was a Boeing 787-900 dreamliner.  Booking on Delta was $200 cheaper than Korean, but because it is operated by Korean, my preferred airline, I booked it this way.  The width and pitch was unbelievably spacious.  I had a good 2-3 inches of space between knees and seat, and I am not skinny.  The flight was only about 25% full and there was no one within 3-4 rows of me.  The Korean service was excellent.  Meals on my four leg journey were identical, no change.  AV service is not good, same selections as always, even for a new plane.","Delta operated by Korean with exceĺent service.","false","false"
"Desktop","5","review","0",,"This Delta flight DL 7667 is operated by Korean Airlines KE 091.  It was a Boeing 787-900 Dreamliner.  This was part of a BKK-ICN-BOS flight.  I do not fly domestic US carriers but this was operated by Korean  and booking with Delta was $200 cheaper.  The width and pitch was unbelievable spacious.  I had a good 2-3 inch space between knees and seat, and I am not skinny.  Also, the plane was only 25% full so there was no one within 3-4 rows of me.  The Korean service was excellent as I have always experienced.  The AV system is not the greatest.  The plane was clean and flight attendants wore masks and protective wear.","Excellent service on Korean 787 dreamliner.","false","false"
"Desktop","5","review","0",,"Great experience overall! I felt very comfortable with all COVID regulations as they all seemed to have been taken seriously. Our flight there took off on time and on the way home there was a bit of a delay, but the flight attendants, etc. were all very communicative about the delay and we still ended up landing right on time. 

Would fly with Delta again!","Great experience!","false","false"
"Mobile","5","review","1",,"This 2 and half hour flight wad memorable for the following reasons. The staff were kind and helpful. Antiseptic was present in front of the cabin. In this short flight a bog lunch box was provided and there were three choices to choose from. This is in real contrast to United or American Airlines. There was gree internet service although in and out and free TV dish Need channels. Alll these features made the flight a great trip.","Great flight experience","false","false"
"Desktop","4","review","1",,"This Delta flight DL 7692, is operated by Korean Airlines (KE 653)  It was an Airbus A-330.  This was part of a four leg BOS-ICN-BKK flight.  I do not fly domestic US carriers but this is operated by Korean, which is what I normally take but booking with Delta was about $200 cheaper.  This aircraft of all 4 I took had very poor pitch, my knees were practically touching the seat in front of me.  Thankfully the flight was only 25% full.  In flight service by Korean was excellent.  The AV is not that great, it has not been updated in years.","Delta DL 7692 operated by Korean KE 653.  Excellent service.","false","false"
"Desktop","5","review","1",,"DL 7854 is operated by Korean Airlines (KE 652).  It is a Boeing 777.  I normally do not fly Domestic US carriers but this Delta flight is operated by Korean which I usually take.  Booking on Delta was about $200 cheaper.  The flight was about 25% full.  There was good comfort in width and pitch.  Korean in flight services is excellent.  The AV is not great and has not been updated in years.  Cleanliness was perfect.  This was part of a four leg BKK-ICN-BOS flight.","Delta operated by Korean.  Always great service.","false","false"
"Desktop","1","review","0",,"We paid over $2500.00 for two first class tickets on Delta, assuming, like every other airline we fly, both domestic and international , that we we would be welcomed in their Sly Club lounge. But NO! You Have to pay some annual fee or something on top of your ticket.  Apparently $2500. Isn’t enough to let two senior citizens, 79 and 82, in for one hour or less.

For our next flights to and from NYC, London and Paris we’ll stick with BA and Airfrance or American or United. 

They were also very rude to us  at the lounge entrance, and earlier Delta employees misdirected us to the TSAPrecheck location.","Delta is the worst - never again!","false","false"
"Desktop","1","review","0",,"This is not putting it lightly. I’ve had friends get COVID this year and had to quarantine for long hours and had uncertainties at work — but this flight by far was the worst experience of this year. I will honestly pay more to get a decent flight by Alaska or hell even Frontier airlines.","The worst experience of 2021","false","false"
"Desktop","1","review","0",,"Probably the worst costumer service I have ever experienced. The phone service needs to be corrected. Call your costumers back if you can't hear them. Were talking 4.5 hours of waiting.","Costumer service","false","false"
"Desktop","1","review","1",,"Looking for delayed flights incompetent and unprofessional staff, fly delta. Their company policy and procedures are trash. If i could give them negative 5 stars I would. And delta in Atlanta is the worst airport anyone can have the displeasure of flying through.","Never again - Delta is worse than Frontier and Spirit combined!","false","false"
"Desktop","1","review","1",,"Booked with Virgin but flew with Delta.  Having flown with Virgin on all my previous trips to the USA I was expecting the same high standard from Delta ... I was disappointed.  We took off at 10.10am and was provided with a meal at about 11.30am, the food was not good!!  We were given a small bottle of water and drink of our choice with the meal.  At about 4pm I approached a member of staff asking for a drink only to be told they were serving a snack soon and I would get a drink then.  An hour later we were served a snack and a drink.  For a 7hr flight = 2 drinks, I really don't think this was good.  

Same on the homeward bound flight but this time the food was definitely bad and I couldn't eat it.  The same situation with drinks but I was prepared and had taken my own drinks onboard.  But as we came into land I was very disappointed that staff never did the usual seatbelt and seat in the upright position checks.  A woman opposite me had her seat pushed back and definitely didn't have her seatbelt done up as we landed, and she wasn't alone.","Very disappointed","false","false"
"Desktop","1","review","1",,"Very disappointed with our return flight on the 3rd Dec, VS4000/DL001, the service was disappointing compared to our outbound on VS03. We found the crew to be in helpful, busy chatting amongst themselves. The service was poor, nothing was passed, more like being chucked at us, even asking for a decaf coffee was a trouble, we were told it’s at the back of the plane and they would have to walk there. This left us very much feeling that we were a nuisance to the crew, and they made this obvious.

Based on this flight, I would have no interest in flying Delta nor recommend them, I was expecting to get at least the same level of service received from Virgin, I feel
Delta have let Virgin down on this flight","JFK/LHR flight 3/12/21","false","false"
"Desktop","5","review","2",,"flew on delta from atlanta to guatemala city and back, the flight was on time, the service was good, there was no problems or drama, it seemed covid safe and best part was that it was soooo cheap and affordable.","cheap and on time","false","false"
"Desktop","1","review","2",,"I had two beers before I found a seat and fell asleep. I woke up to 9 cops standing over me telling they were either going to arrest me or take me to the hospital. The airline took my ticket and said I wasn’t allowed on the flight. Delta sucks. I’m a tiny woman and I had no weapons. Does Nashville airport security have nothing better to do than harass a disabled person with PTSD? I hope y’all get Covid.","They brought 9 cops","false","false"
"Desktop","1","review","1",,"Very upset with Delta's policy ecredit.  We booked a flight for my wife and daughter, my daughter can't go now, and Delta won't refund her portion (800 dollars), they will only give a ecredit that only my daughter can use and it must be used in one year.  Delta will just sell the seat to someone else, making twice the amount now on that seat, and we are out 800 dollars, because my daughter will not be flying again this year.  They limit the amount of time to use the ecredit and don't let other family use it, it must be her.  This is an aweful policy, and I will never by another ticket on a Delta flight because of this policy of taking our hard earned money.  Shame on you Delta.  I will find another airline and recommend that everyone else does the same.  Us taxpayers bailed you out and this is how you treat us?","Delta takes your money and then resells your seat, and only gives you an ecredit","false","false"
"Desktop","1","review","1",,"Deciding to burn down  miles for a first class round trip from Denver to Fort Lauderdale Via Atlanta hammered again why Delta is not my goto airline.  

I flew NWA with platinum status until Delta bought them, and then quality of service continued to tank;  I did have Delta Platinum before bailing....

For this trip, so far, Denver check in was great, boarding was hectic not allowing 1st class to board until after droves of others already had, then they blur the lines based on status too, resulting in a hoard of people jamming to get in first.

In Atlanta, it degraded from hectic to absolute chaos as if the gate had never boarded a plane before.

Further, Covid Cr4p or not, what happened to beverages as 1st class settles in? No booze, no problem,  how about a coffee at 6am? By noon? Offer a drink!

And food? It was a joke especially eating off wooden cutlery, wondering how splinters I was going to get.

More to come,  unfortunately....","Ok, it has been a decade since flying Delta and then stark PTSD of why I stopped,  flashed back","false","false"
"Desktop","1","review","1",,"Awful experience. Flight MSP to BHAM, flew with one bag I planned as a carry-on - on boarding, they said they overbooked the flight and they would have to check bags. I asked if there was any way I could bring my bag on board, as I had a medical device in there I needed with me for getting to my connecting flight at ATL. Delta staff at MSP raised their voices at me and told me I had to check my bag, but that it would be ON THE CONCOURSE at ATL. I thought this unusual, but I believed them! So I fly to ATL and hobble down to the concourse, where I ask baggage claim about it - they say that it would go straight to BHAM, as I expected. Now with limping down to baggage claim and back, I missed my connecting flight. Talked to service desk, was told the next few flights were sold out. So, I drive down to my destination the next day after having to stay in a hotel. Spent hours on the phone attempting to confirm if my bag was, in fact, in BHAM. No luck - a couple of dead end lines, and then getting incorrect numbers from delta staff and being transferred to wrong depts. No info.
After all this, I was mad, but I thought ""It's fine, I'll deal with it. I got to my destination in time and I still have a flight home."" Boy, was I wrong! Due to me missing my connecting flight (because of Delta's misinformation), Delta cancelled my flight back, but didn't let me know until the night before when I checked in! I had been checking the app daily to make sure my return flight hadn't been changed, and everything looked good on there until I checked in, where an automated pop-up said that I violated their no-show policy and that my flight would be cancelled. Then it deleted all of my flight information! Luckily I still had the confirmation number on my baggage, that I had to drive to Birmingham airport to get. I ended up splitting the trip back riding with a couple of people and taking a Greyhound, adding days and stress onto my trip.

Not only was my flight experience horrible, with getting incorrect information from delta staff, but trying to get any help took over 2 months and well over 15 hours on the phone and emailing. At the end of it, the travel problems Delta caused cost me hundreds of dollars up front and even more in lost wages, and after months of being passed around and ignored, they gave me a $25 travel voucher. The customer service rep that finally called regarding my issue raised her voice at me when I was staying calm and explaining my issues.","Terrible experience","false","false"
"Desktop","1","review","1",,"3 years ago I made the transition from no airline loyalty to Delta. In that time I have flown around 250k miles and reached platinum status. Up until recently, I would convince anyone in a 50m radius to do the same. Here is the reason why their new approach to customer service has moved me away from them.

In the last 6 months there has been a significant downgrade in their level of support. A live example - 8 of us were flying to Costa Rica and of course I convinced the crew to all fly delta even though American was cheaper. They changed the flight weeks from time we were suppose depart and the change left a 20 minute layover in ATL. I called to see if the flight needed to be moved and was told that Delta would change their flight again and to wait. You guessed it, the flight was not changed. I called again and was told if I stay on this flight I would miss my layover and the next flight goes out the following day. After hours of back and forth, we came to the conclusion that the group of us would have to fly in a day early and get a hotel and that “Delta would take care of you”. I called the group and we moved our flights and then I called back to get confirmation and was told they would not compensate us for the hotel because “this is not a Delta issue it is a flight change”. We all had to pay for a hotel which not only did we pay more for our flights because of our loyalty but now we incurred an additional expense directly related to Delta because of a flight change. 

 
Is this the kind of experience you would expect from the #1 customer rated airline?","What to expect if you have to contact support(from a Platinum member)","false","false"
"Desktop","1","review","1",,"Unfortunately, I will not be flying Delta as a mother going forward. Plane tickets are expensive, and my family of three bought basic economy seats. American Airlines sat my husband, kiddo and I together, regardless of my “status” at no extra charge. When I checked on my seats for Delta, I can’t select a seat or even see where I’m sitting without paying an extra $40.00 per person! This is ridiculous. Is Delta so hard up for money they can’t let families sit together without charging them for it? When I called reservations, I was told that this is their policy for basic economy. They expressed zero sympathy that my minor child would be sitting alone. In short, if I were wealthier they would cater to me better. Most unfriendly-family airline. Would rather drive than deal with this poor-money grubbing airline.","NOT FAMILY FRIENDLY","false","false"
"Desktop","1","review","1",,"Flight 2962, worst crew members!!!! It was a hell of a flight not a good way! Those nasty Flight Attendants made it worst. 
Instead of making you comfortable/secure in your flight, they made sure they added up to your duress. The crews we had, was very unprofessional (not sure about the race, I think he was Indian guy?  wont make a conversation to fix a problem, passive-aggressive and disrespectful. 
Whats worst was the flight attendant ( an older lady with long blonde hair) that was all the way in the back shooked her head when the other flight attendant told her that my nephew needs use the bathroom!! I literally caught her doing it. He looked at my nephew in the eye and slightly shooked her head and it blew my mind. 
Another thing was that they wrote up a kid for keep putting her mask down because she cant breathe
because she has some health issues. 
Worst crew, not the airline!","Worst Flight","false","false"
"Desktop","1","review","1",,"We booked this Delta flight due to its 7:35 PM departure time.  We arrived at the airport three hours in advance, only to find that the flight time had been changed to 5:55.  The Delta app was not working so we received no notifications of the flight time change.  They told us we would still make the flight so we went through the whole security and baggage process.  We were on track to make the flight, but Delta again changed the flight time UP another 10 minutes to 5:45.  We made it through security and arrived at the gate at 5:34 only to be told that that the door was already closed and we could not get on the plane.  It took us 1.5 hours to get my wife's suitcase, we had to pay for two more cab rides and another hotel for the night.  Delta cost us a ton of money.  Thanks Delta!  We travel very regularly and will be sure to use other airlines moving forward.","I would give a zero (0) if I could","false","false"
"Desktop","1","review","1",,"I had booked a flight that I needed to reschedule for a slightly later time. On  Delta's website there was an option for a 6:45pm flight for an additional $75. I thought ""Oh great."" Immediately after booking I was notified the flight was delayed by 4 hours! After sitting on the phone for over an hour trying to see if Delta could apply my $75 to a different flight, they told me there was nothing they could do unless I wanted to spend another $75 and assured me my flight wasn't delayed, even though on  the app, Delta's website, my boarding pass and google.com stated the flight was delayed. Being misinformed and lied to on the phone was disappointing. Don't recommend.","Poor Customer Service and Flight Rip Off","false","false"
"Desktop","1","review","1",,"Just as we boarded the plane the captain came out and asked us to deplane because they found a damage in the plane. Then we were told to wait at least 3 hours for another inbound plane.
Also Delta is know to frequetly switch your flight time by many hours that will be very inconvenient to you.","Flight delay","false","false"
"Desktop","5","review","1",,"Live delta.  The flight was seem less and on time.  Great communication.  The app made the trip easy and I knew what was happening real time every step of the way.","Great flight","false","false"
"Desktop","1","review","1",,"the employees in the airport had the worst costumer Service. i was denied sky cap Service because they assumed that due to my age and race that i wouldn't tip and proceeded to lie saying skycap was a tip only service and sent me on when i clearly had a lot of heavy luggage. the employees also ignored me when I tried to get their attention to ask for help one even made eye contact with me and kept walking past. I payed for first class ticket and my experience was not reflected of my ticket. i would not recommend this airline to anyone unless they just enjoy bad Service.","Worst experience","false","false"
"Desktop","1","review","1",,"The worst part of this experience was the fact that Delta no longer checks on their employees' behavior and performance. The reason for this review comes from my experience with two ladies specifically. The first lady's name is Sandra. Sandra is at the check in line. She is treating people like she's a warden. She is rude, treats people with disrespect, and a total lack of care. Delta has basically allowed her to feel like she can do anything she wants with no repercussions. The other lady was at the Gate, her name is Janeth. She's an overweight and bitter woman sitting behind the counter at the gate. These two women have the attitude of two thugs. Janeth basically insults customers in Spanish over the speaker system. I could not believe that she's treating people in this abusive manner over the speaker system and Delta doesn't even check in on her performance. She down right insults customers by telling them they are not going to ""get away with trying to sneak in bags into the plane,"" because ""she WILL catch them."" As if people were there to do that. People are the to fly to their home country. She is not even from the destination country at this gate. Delta, if you read this review, you should have someone from the destination country at the gates, but even more importantly, someone polite, respectful and empathetic. In addition, when it came to providing the same information in English over the speaker system, Janeth would completely change her voice, tone and rude manners. She would ask kindly in English, but completely rude in Spanish.","Terrible service from Delta Airlines","false","false"
"Desktop","1","review","1",,"Please note I was a Delta loyalist.  Still Platinum and a million miler.  This is NOT about losing my bag (for the entire trip) but about the tone deaf, lack of management loyalty and empathy for their customers.  It is now 45 days with multiple outreaches by me to management to resolve a horrific issue.  Not once have they ever reached out to speak to me.  Their customer service lines (Phone/text) NEVER worked, nor did their computer systems.  I reached out to Allison Ausaband their head of customer service, the president, the CEO and the head of marketing.  NEVER got a response.  I have taken over 4000 (yes 4000) flights on over 70 different airlines and I have never been treated more poorly - even by Aeroflot!","Delta considers massive errors just a ""inconvenience""","false","false"
"Desktop","1","review","15",,"Horrible airline they do not care about their customers and have horrible customer service. Do not fly with them unless you like delayed flights, overpaying for your tickets and arriving to your destination late.","Worst airline ever","false","false"
"Desktop","1","review","5",,"Worst airline ever. Late. No apology and no reason. Then took forever to clean the plane.  Missed my connection. They could not care less.","No title","false","false"
"Desktop","1","review","1",,"Absolutely horrid! 1) The trip was bought and paid for probably 4 to 5 months in advance through a travel agency. A couple of weeks before the flight Delta Airlines decided on their own to change our itinerary which caused problems with layovers and caused confusion with the travel agency. We were made to pay for this flight change even though we did not request the change or risk losing out on the nearly $3500 we paid for round trip tickets. 2) Check in was offensively dramatic and excessive with the nonsense covid restrictions. On the way back from Frankfurt I was literally checked 6 times to verify passport, vaccine, and negative test results between initial check-in and getting on the actual aircraft. (I realize some of that is the airport itself and not the airline. 3) Cramped...I'd almost rather travel by boat for two weeks to Europe on future vacations, the legroom and arm-room is absolutely horrendous for the amount of money you pay to fly regardless of whether or not you sit in coach or are even lucky enough to land a seat in business class where you might get an extra inch or two of space. I imagine equal comfort in the back of a cattle truck. 4) The constant reminders while onboard the aircraft to stay masked or face removal from the aircraft, a lifetime ban from flying with Delta, and potential federal criminal charges was so excessive (nearly every hour on the hour) that it bordered psychological-operations. You can't get on the plane without proving you've been vaccinated and have tested negative within 3 days of your flight so literally every soul onboard is covid free which begs the question whether masks are even necessary to begin with, but that aside I understand the need for rules...having those rules constantly bombarded at me over the course of a 9 to 10 hour flight is both excessive and ridiculous. It definitely does not inspire future travel. If the Concorde was still in operation I'd almost rather save my money and fly with them so that I could get Europe in an hour just so I would not have to endure this ridiculousness. In a nutshell I have lost the taste to travel while the world pretends there is a pandemic wreaking havoc on the population.","Travel to Europe 2021","false","false"
"Desktop","5","review","1",,"American Airlines put me in a jam because of delays in Dallas. I needed to get to Idaho Falls by the next morning. Received no assistance from AA. The assistant in Dallas and SLC worked diligently to get me to my Destination because I missed my connecting flight in Dallas to SLC.","Took care of me","false","false"
"Desktop","5","review","1",,"I would highly recommend Delta. The customer service went without a glitch. I did not have to wait in line long to check in. Check in went very smoothly. The flight crew were  so friendly and kind. They made you feel like they were there to make your trip as comfortable as possible. I didn't order kosher because it was a trip for a family emergency and I didn't have time to order, but they had extra kosher food and provided it to me. Just went so smoothly and very relaxing.","Excellent service!","false","false"
"Desktop","1","review","1",,"I recently graduated from college in Virginia and got a job located in southern California. Initially, I was remote, but when the office opened up, my company wanted me to move there. I obliged, packed up all of my clothing in a suitcase and headed out west. My trip was a flight from DCA to ATL to SNA with an hour long layover in Atlanta. Long story short my bag did not make it on my flight to Southern California. After filing a claim, waiting many days, and checking in on my own every day (delta never reached out), I filed the missing luggage form, and claimed a value of ~$3,600 dollars. This value was based on the new value of my entire wardrobe that I had itemized on the claims form. Days later, I received an email saying that I would only be refunded 25% of my claimed value, since I could not provide individual receipts for clothes I have purchased over the past 5+ years. 

 Considering that Delta 

1. Lost the bag and couldn’t recover it.

2. Has a maximum claim value policy of $3800

3. Never stated that only 25% would be recognized

This feels incredibly unjustified, as I am now left without the majority of my clothing. 

I have reached out via phone and email 15+ times since their communication of a “settlement,” and have not received a response once. Incredibly unprofessional customer service team. I am very disappointed, and will not be flying delta again.","Lost baggage policy and customer service is horrific","false","false"
"Desktop","4","review","1",,"had to wait 40minutes for pushers ,7 calls by gat agent and had to get termianal A Supervisor involved .  Barely made next flight in A terminal.  Recoomnd not using delta if you are going thru atlanta.  Yes it is a contract service but no excuse for Delta.  Really like Delta but this is a airline change for us handicap people","wheelchair pushers in Atlanta","false","false"
"Desktop","1","review","1",,"Passengers are told to arrive 2 hours prior to departure. My flight departs at  530am. I arrived at 315am. No one is at the delta desk. The line stretches way down the wall past the entry door. That's a long line even with social distance g. No one had come to give us an update. No water, nothing.. It's now after 4am. American Airlines employees are at their post processing passengers. This is ridiculous.","Ms","false","false"
"Mobile","1","review","2",,"Delta is going down-hill in customer service. 

I have been using Delta for years and this is easily my worst experience with any flight. TERRIBLE customer service. Out entire return flight was cancelled and rescheduled for 24 hours earlier, cutting our vacation short by a day. We received no notification of this change and I only learned of it by confirming details because our trip was approaching. There was no flight available out of Alacante leaving and arriving on the days we originally booked. Delta offered no other options for helping us. I found a flight serviced by Delta out of Barcelona with days and times that were similar to our original booking. Even though we would lose money on train tickets and lodging, I suggested this. I was told I would have to pay the difference in fair and they would not offer an voucher, miles, or upgrade to compensate.

The flights they offered out of Alacante were all overnight layovers in Amsterdam. I was told they would not provide a hotel voucher or any compensation for this solution either. 

This was an AWFUL experience. Delta is going downhill.","Delta is slipping","false","false"
"Desktop","1","review","1",,"Last July I had to enter the hospital emergency ward with a lung disorder that had me in the hospital for 16 days. I could not fly on my appointed date and attempted to reach out to Delta to request a credit so I could fly when healthy again. The telephone waits were up to 7 hours. I wrote to Delta Customer Care 4 separate times, sent 2 separate fax communications to customer care (with confirmations they were received) and finally wrote a letter to Ed Bastian, Delta's CEO. I outlined the situation and informed Delta I am a senior citizen and disabled.  I have never once received a response from Delta. Not one single response. Delta has demonstrated what may be the most horrible example of customer service in existence. Absolutely disgraceful. I will never travel with this airline again.","Horrible customer service","false","false"
"Desktop","4","review","1",,"Flew on this flight actually operated by Endeavor Air on behalf of Delta. Small aircraft for a short flight. Check-in was smooth, no queues. Service on-board was good. Crew we good tending to peoples needs and seem to being enjoying there job.","Good Experience.","false","false"
"Desktop","1","review","1",,"My boyfriend and I are flying home for thanksgiving from Maui. I ordered one drink when the cart came around. A while later about 45 mins I asked the attendant passing by for a second beverage. She declined and said that they had to pick up trash first and she would be back in a minute. She never came back. I tried to get the attention of flight attendants multiple times and I didn’t want to ring the call button and be rude but I eventually had to due to being ignored. She came over and declined a second time. I’m paying for this flight and my drinks. I had ONE drink. I’m just appalled by this service. Especially on a 7 hour flight. I have flown delta multiple times and much prefer United. Better service. Better food. And nicer attendants. If you don’t want to do your job get a different one.","Flight attendants suck.","false","false"
"Desktop","1","review","1",,"Walking with my 19 month daughter from the gate to immigration holding her on the car seat. It was unacceptable to have employees refuse to deliver your stroller at the door side of aircraft and also  the agent is claiming that the the strollers can not be delivered at the aircraft due international flight plus a he immigration will check out the stroller. That was not a common sense.
That was one of the worst flight that I took.
It was an awful experience.","Laziness of Employees/ Stroller Delivery Issue","false","false"
"Desktop","5","review","1",,"Horrible experience involving mechanical errors and weather delays, leaving us stranded for 8 hours. Delta was contacted and the customer service made it right with travel vouchers to cover the costs and our time. Thank you Delta for being loyal to your customers and standing behind your pledge.","Crappy experience, Delta made it right","false","false"
"Desktop","1","review","2",,"I purchased my 1st Class round trip ticket (G48QJO) for $1446.40 on 06/24/21.  My flights to LAS went fine, however I was called by one of your representatives @ 1:04PM on Sept. 9th and informed that I no longer had a confirmed seat on my scheduled return flight #836 LAS-ATL on 9/11/21, as it had been given up for reasons beyond our control and they wanted to move me to a later flight with only a 30 min. layover in ATL.  How was it beyond their control as they manage the seat assignments?  Did God intervene?  I said that was unacceptable and that I would have to call back as I was in a meeting.  When I checked my Delta app later, I had been moved to the later flight with an unassigned seat and a connecting flight with no seats available.  Your Android app would not let me change the reservation, so I booked another return ticket while I waited 1 hr 45 minutes on hold for one of your reps, then spent another 45 re-booking the flights which caused me to now leave 2 hrs earlier and spend 3 1/2 hrs on a layover in ATL. 

The agent then offered me a 5,000 mileage credit for the inconvenience, which is ridiculous, as my time is far more valuable than the equivalence of $50 and I feel I deserve a refund of at least half the price of my ticket ($723).  When I did eventually arrive back in CHS and retrieved my $200 hard side Samsonite luggage, I discovered that the lock had been damaged and looked like it had been hit by a hammer.  It had been damaged to the point the lock no longer functioned and I had to pry my suitcase open with a screwdriver.  I keep receiving messages from Capt. Patrick Burns welcoming us back to flying, but if this is how they treat your 1st class passengers, I shudder to think what economy passengers are experiencing.

In addition, I filed a complaint through their online system (#04394910) on 9/15  and still haven't received a response.  I'm emailing the CEO Edward Bastion (edward.bastian@delta.com) today and will update this review if I ever get a response from anybody.  If not, I will continue to write about my experience on all the other travel websites I am a member on, and will contact the Atlanta BBB.","Bumped From 1st Class For Return Flight After Booking Over 2 Months Ahead!","false","false"
"Desktop","2","review","1",,"Booked a flight over 8 months in advance. First class. First row, first two seats for my spouse and I.

They changed the class and moved our seats around without notifying us. They rearranged other couples as well. We had to talk to other passengers around us, inconveniencing them, to be able to sit together. 6 flights (to and from destination total) and only 1 did we get to stay seated together.","Rearranging your seats","false","false"
"Desktop","1","review","1",,"Attendants were so very rude the whole flight.  
Not a nice way to fly for 10 hours. The flight being diverted and missing my connection and then losing my bag to the wrong airport wasn’t even the problem, things like this happen, the rudeness of the attendants for 10 hours.... terrible!","Storm at jfk leads to stop in Boston","false","false"
"Desktop","2","review","2",,"Return from attending convention in Wichita. Departing flight was 25 minutes late and resulted in missed connection in Atlanta to Columbus, OH. No we're sorry, just your on standby for our next flight in 3 hours , 5 concourses away ! American Airlines got us to Wichita for $100 less and we were early on arrival.
I feel once your in Delta's control in Atlanta you are at their mercy, not that that they show you any.","Their late departure makes for missed contection","false","false"
"Desktop","2","review","0",,"The Delta check-in staff were helpful and quick at JFK airport. But the cabin staff were not particularly friendly, brisk almost to the point of rudeness and keen to throw the meals at you and get away from the passengers as soon as they could.

By contrast, the cabin crew on the outwards flight in Virgin Atlantic were very different - smiling, friendly, pro-active. 

I wouldn’t fly Delta again if I had a choice.","Poor cabin service flying NY to LHR","false","false"
"Desktop","2","review","0",,"The in flight entertainment did not work the whole flight, and with kids it was tough.
They did not offer food for purchase, and on a 6.5 hr flight we got got 2 drinks and 2 cracker/cookie bags.
Not a great experience.","Loooong 6.5 hours","false","false"
"Desktop","1","review","0",,"Delta has made my fathers death one of the most complicated and confusing times more so than it already is. From changing prices for flights, making the bereavement flight very difficult, having me on hold for seven hours total trying to charge me for a flight fees that they broadcast as being waived during bereavement flights. 

Your desk agent in Buffalo is responsible for me missing my very first flight and is responsible for my sisters finding out that their father is dead without me being there. They kept me in line so long that the doors to my flight closed all because the agent was incompetent and took 30+ minutes/ the help of two others in order to change the boarding pass printer paper on one machine instead of moving to another machine and taking care of his guests. I want to be clear, it was NOT busy and he kept taking breaks to talk to his coworker. So I missed my flight and was charged to have it changed and even had to take a connecting flight at jfk( which I fell while trying to make it in time making my trip even worse) because I have three spinal issues and can not move around as easily. I even told delta this and they told me that it didn’t count as one of their disabilities and handed me the paper to call to change my flight. The guy was so freaking rude. 
 During the time waiting for my first flight , standing in the line so long caused my disc to slip out of place and I had been in excruciating pain the entire time of my initial journey. Once again I reached out to try and get the service for disabled people as I saw them escorting other disabled people to their gates in chairs to help them protect themselves against further injury. Yet, once again I was denied. (I have three spinal disorders that prevent me for standing or sitting for too long without pain. Hence why I made the request so many times) 

And don’t get me started on how crappy your phone systems are. You made coordinating flights for my grandparents a NIGHTMARE . Between myself and my parents we had to have spent $3000 on flights with you guys over the last week and a half and Jesus Christ if I could go back in time get a refund and go to another airline I would because this was the WORST experience I ever had while flying. 

I have to fly back and forth to atl over the next two months and based on this experience and the experiences of my grandparents who also flew with you this week…im most likely gonna find an airline that is true to their word and prioritizes the health and safety of their disabled and grieving passengers. 

If you have any further questions feel free to contact me as I STILL didn’t get the call back from the customer service supervisor that I was promised days ago after I waited on hold for 50 minutes. 

Dejon.gregory@icloud.com. 

I WILL continue to share my experience until I hear from you people. I will not be ignored.","Delta made my fathers death so f’ing stressful","false","false"
"Desktop","5","review","6",,"Good boarding, on time departure, got in 30 minutes early.  Fine service in flight.  Like the LIVE TV at the seat.  The Delta Clubs were great... modern and spacious.  The new club in FLL terminal is a great addition.","Excellent Flight","false","false"
"Desktop","5","review","0",,"We are glad to have Gerald serviced us at the counter in Las Vegas November 10 flight to Boston. He is very friendly and helpful. He explained
things clearly and professionally. Thanks!","Gerald at Las Vegas counter","false","false"
